"","hOMTN_6","hProgFPM_6","Unk_6","hNProg_6","hProgFPL_6","hProgM_6","hProgBP_6","hNbML1_6","hEndo_6","hRgl3_6","hNbM_6","hDA0_6","hMgl_7","hRgl2a_7","Unk_7","hNProg_7","hProgBP_7","hProgM_7","hOMTN_7","hDA0_7","hNbM_7","hProgFPL_7","hEndo_7","hProgFPM_7","hRgl2b_7","hNbML5_7","hRgl3_7","hRN_7","hPeric_7","hDA1_7","hRgl1_7","Unk_8","hProgFPM_8","hProgFPL_8","hProgBP_8","hProgM_8","hOMTN_8","hRgl1_8","hNProg_8","hRN_8","hDA1_8","hNbM_8","hDA0_8","hNbML1_8","hNbML5_8","hMgl_8","hRgl2b_8","hGaba_9","hRgl2a_9","Unk_9","hDA2_9","hSert_9","hOMTN_9","hDA0_9","hDA1_9","hMgl_9","hNbGaba_9","hRgl2b_9","hNbM_9","hPeric_9","hRgl3_9","hNProg_9","hProgBP_9","hRgl1_9","hProgM_9","hNbML5_9","hEndo_9","hRN_9","hNbML1_9","hProgFPL_9","hProgFPM_9","hPeric_10","hRgl2a_10","Unk_10","hRgl3_10","hProgM_10","hProgBP_10","hRgl2b_10","hDA2_10","hNProg_10","hDA0_10","hRgl1_10","hEndo_10","hRgl2c_10","hGaba_10","hOPC_10","hMgl_10","hDA1_10","hNbM_10","hNbML5_10","hNbGaba_10","hSert_10","hOMTN_10","hRgl2b_11","hOPC_11","hPeric_11","hRgl2a_11","Unk_11","hRgl2c_11","hNProg_11","hRgl3_11","hEndo_11","hDA0_11","hProgM_11","hRgl1_11","hSert_11","hOMTN_11","hMgl_11","hNbM_11","hDA2_11","hGaba_11","hNbGaba_11","hProgBP_11"
"SETD5",0.615384615384615,0.456140350877193,0.272727272727273,0.259259259259259,0.5,0.621621621621622,0.326086956521739,0.5,0.333333333333333,0,0.4,1,1,0.352941176470588,0.235294117647059,0.222222222222222,0.4375,0.5,0.235294117647059,0.166666666666667,0.6,0.4,0.5,0,0,0.333333333333333,0,0,0,0.2,0.5,0.296296296296296,0.521739130434783,0.538461538461538,0.53125,0.555555555555556,0.586206896551724,0.625,0.302325581395349,0.318181818181818,1,0.348837209302326,0.25,0.4,0.2,0.25,0,0.41304347826087,0.307692307692308,0.323076923076923,0.166666666666667,0.666666666666667,0.523809523809524,0.333333333333333,0.307692307692308,0.333333333333333,0.5,0.75,0.416666666666667,0,0.666666666666667,0.461538461538462,0.277777777777778,0.666666666666667,0.666666666666667,0.482758620689655,0.6,0.111111111111111,0.4,0.5,0,0.382608695652174,0.63,0.364864864864865,0.571428571428571,0,0,0.5,0.333333333333333,0.6,0.25,0.470588235294118,0.458333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.631578947368421,0.142857142857143,0.333333333333333,0.5,0.714285714285714,0.5,0.571428571428571,0.436619718309859,0.6,0.538461538461538,0.5,1,0.76,0.558139534883721,0,0,0.555555555555556,0.333333333333333,0.666666666666667,0.285714285714286,1,0,1,1,0.25
"SHANK3",0.0384615384615385,0.0175438596491228,0.0303030303030303,0.037037037037037,0.0882352941176471,0.0810810810810811,0.0652173913043478,0.0833333333333333,0.333333333333333,1,0.1,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0.111111111111111,0,0,0,0.0185185185185185,0,0.307692307692308,0.0625,0.0555555555555556,0.0344827586206897,0,0,0.0909090909090909,0,0.0232558139534884,0,0.0666666666666667,0,0,0,0.239130434782609,0,0.0153846153846154,0.0833333333333333,0.333333333333333,0.238095238095238,0,0.230769230769231,0,0,0,0.166666666666667,0,0,0,0.0555555555555556,0,0,0.0344827586206897,0.6,0,0.1,0.5,0,0.0869565217391304,0.09,0.148648648648649,0.0476190476190476,0,0,0.111111111111111,0.238095238095238,0,0,0.117647058823529,0.708333333333333,0,0.3,0.25,0.25,0.0555555555555556,0.315789473684211,0.285714285714286,0.333333333333333,0.375,0.285714285714286,0,0,0.0704225352112676,0.1,0.153846153846154,0.05,0.666666666666667,0.12,0.604651162790698,0.4,0,0.111111111111111,0.333333333333333,0.5,0,0,0,0.333333333333333,0.333333333333333,0
"FOXP1",0.346153846153846,0.473684210526316,0.272727272727273,0.296296296296296,0.676470588235294,0.702702702702703,0.478260869565217,0.416666666666667,1,1,0.5,0,0,0.235294117647059,0.235294117647059,0.111111111111111,0.1875,0.75,0.294117647058824,0.333333333333333,0.4,0.6,0,0,0.166666666666667,0,1,0.222222222222222,1,0,1,0.333333333333333,0.652173913043478,0.846153846153846,0.21875,0.611111111111111,0.310344827586207,0.75,0.255813953488372,0.181818181818182,0.5,0.372093023255814,0.25,0.333333333333333,0.8,0.5,1,0.434782608695652,0.461538461538462,0.261538461538462,0.0833333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.461538461538462,0,0.375,1,0.25,0,0.666666666666667,0.307692307692308,0.333333333333333,1,0.666666666666667,0.379310344827586,0.6,0.111111111111111,0.4,1,1,0.704347826086957,0.42,0.175675675675676,0.619047619047619,0.75,0,0.222222222222222,0.380952380952381,0.6,0.25,0.764705882352941,0.625,0,0.3,0.25,0.5,0.388888888888889,0.263157894736842,0,0,0.125,0.142857142857143,0.3125,0.0952380952380952,0.492957746478873,0.2875,0.205128205128205,0.4,0.333333333333333,0.6,0.674418604651163,0,0,0.444444444444444,0.333333333333333,0.166666666666667,0.285714285714286,0,0.25,1,0.333333333333333,0.25
"BCKDK",0,0.105263157894737,0.0606060606060606,0.0740740740740741,0.176470588235294,0.0540540540540541,0.0434782608695652,0.0833333333333333,0,0,0.1,0,0,0,0,0.111111111111111,0.125,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.037037037037037,0.0434782608695652,0.230769230769231,0.0625,0.166666666666667,0.0344827586206897,0,0.0697674418604651,0.0454545454545455,0,0,0,0.1,0,0.25,0,0.0652173913043478,0.0769230769230769,0.0461538461538462,0,0,0,0,0.0769230769230769,0,0.0625,0,0,0,0.333333333333333,0,0.111111111111111,0,0.333333333333333,0.0344827586206897,0,0.111111111111111,0,0,0,0.0782608695652174,0.14,0.0135135135135135,0.142857142857143,0,0,0.0555555555555556,0.142857142857143,0.2,0,0,0.0833333333333333,0,0.2,0,0,0.166666666666667,0,0,0,0,0.285714285714286,0.0833333333333333,0.19047619047619,0.0985915492957746,0.1,0.0769230769230769,0.1,0,0.2,0.13953488372093,0,0,0.111111111111111,0.333333333333333,0.166666666666667,0,0,0.25,0,0,0
"CNTN4",0.307692307692308,0.12280701754386,0.0909090909090909,0.037037037037037,0.5,0.486486486486487,0.195652173913043,0.0833333333333333,0,0,0.1,0,0,0.0588235294117647,0,0.111111111111111,0.0625,0.25,0.352941176470588,0,0,0.2,0,0,0,0.166666666666667,1,0.222222222222222,0,0,0,0.0185185185185185,0.217391304347826,0.307692307692308,0.03125,0.333333333333333,0.206896551724138,0.375,0.0465116279069767,0.0454545454545455,0,0.0465116279069767,0,0.166666666666667,0,0.25,0,0.260869565217391,0,0.0769230769230769,0.166666666666667,0.333333333333333,0.476190476190476,0.133333333333333,0.307692307692308,0,0.3125,0.5,0.166666666666667,0,1,0.0769230769230769,0.0555555555555556,0,0.333333333333333,0.137931034482759,0,0.666666666666667,0.2,0,0,0.00869565217391304,0.12,0.108108108108108,0.428571428571429,0.25,0,0.111111111111111,0.238095238095238,0.2,0,0,0,0,0,0,0,0.166666666666667,0.0526315789473684,0,0,0.625,0.571428571428571,0.125,0.0476190476190476,0.0563380281690141,0.1125,0.0769230769230769,0.1,0,0.48,0.0232558139534884,0,0,0.111111111111111,0,0.666666666666667,0,0,0,0.666666666666667,0,0
"CACNA1H",0.307692307692308,0.087719298245614,0,0.111111111111111,0.0882352941176471,0.108108108108108,0.0652173913043478,0.166666666666667,0,0,0,0,0,0.176470588235294,0.235294117647059,0.111111111111111,0,0,0.411764705882353,0,0.2,0,0,0,0,0,0,0.444444444444444,0,0,0,0,0.0869565217391304,0.0769230769230769,0.0625,0.166666666666667,0.172413793103448,0,0.0232558139534884,0,0,0.0697674418604651,0.25,0.0666666666666667,0,0,0,0.0869565217391304,0,0.0615384615384615,0.0833333333333333,0.666666666666667,0.142857142857143,0.133333333333333,0.0769230769230769,0,0.1875,0,0,0,0,0,0,0.333333333333333,0,0.0344827586206897,0,0.111111111111111,0.2,0,0,0.121739130434783,0.08,0.0945945945945946,0.0952380952380952,0,0.25,0.0555555555555556,0.238095238095238,0,0.0625,0,0.0416666666666667,0,0.1,0.125,0,0.222222222222222,0.368421052631579,0.142857142857143,0,0.25,0.285714285714286,0,0,0.126760563380282,0.025,0.102564102564103,0,0,0.16,0.0232558139534884,0.2,0,0,0.333333333333333,0.166666666666667,0,1,0,0.333333333333333,0,0
"DEAF1",0.230769230769231,0.0175438596491228,0.0909090909090909,0.111111111111111,0.117647058823529,0.0540540540540541,0.0434782608695652,0.0833333333333333,0.333333333333333,0,0.2,0,0,0.0588235294117647,0,0,0,0,0.117647058823529,0,0.2,0,0,0,0.166666666666667,0,0,0.111111111111111,0,0,0.5,0.037037037037037,0.0869565217391304,0.0769230769230769,0.03125,0.0555555555555556,0.103448275862069,0.125,0.0697674418604651,0.0454545454545455,0,0.0697674418604651,0,0.133333333333333,0,0,0,0.173913043478261,0,0.0307692307692308,0.166666666666667,0,0.380952380952381,0.0666666666666667,0.153846153846154,0,0,0,0.0833333333333333,0,0,0,0.166666666666667,0.333333333333333,0,0.0344827586206897,0.2,0.222222222222222,0,0,0,0.130434782608696,0.2,0.243243243243243,0.19047619047619,0,0,0.111111111111111,0.476190476190476,0,0.0625,0.294117647058824,0.25,0,0.3,0,0,0.333333333333333,0.157894736842105,0.285714285714286,0,0.75,0.428571428571429,0.1875,0.0952380952380952,0.154929577464789,0.175,0.230769230769231,0.25,0,0.24,0.13953488372093,0,0,0.111111111111111,0.333333333333333,0.166666666666667,0.285714285714286,0,0.5,0.333333333333333,0.333333333333333,0
"ANKRD11",0.538461538461538,0.421052631578947,0.272727272727273,0.333333333333333,0.705882352941177,0.648648648648649,0.434782608695652,0.333333333333333,0,1,0.3,0,0,0.529411764705882,0.470588235294118,0.222222222222222,0.4375,0.5,0.470588235294118,0.5,0,0.6,1,0,0.5,0.5,1,0.333333333333333,1,0.4,1,0.407407407407407,0.478260869565217,0.615384615384615,0.5625,0.555555555555556,0.724137931034483,1,0.488372093023256,0.363636363636364,1,0.511627906976744,0.25,0.466666666666667,0.8,0.5,0,0.608695652173913,0.615384615384615,0.4,0.5,1,0.666666666666667,0.6,0.692307692307692,0.333333333333333,0.5625,0.5,0.75,0.333333333333333,0.666666666666667,0.384615384615385,0.611111111111111,0.666666666666667,0.666666666666667,0.517241379310345,0.2,0.555555555555556,0.7,1,0,0.643478260869565,0.69,0.5,0.380952380952381,0.5,0,0.444444444444444,0.285714285714286,0.6,0.3125,0.529411764705882,0.708333333333333,0.666666666666667,0.5,0.625,0.75,0.555555555555556,0.631578947368421,0.428571428571429,0.333333333333333,0.75,0.571428571428571,0.520833333333333,0.619047619047619,0.619718309859155,0.5625,0.538461538461538,0.65,0.666666666666667,0.56,0.511627906976744,0.4,0,0.444444444444444,0.333333333333333,0.833333333333333,0.428571428571429,1,0.25,1,0.333333333333333,0.5
"DDX3X",0.653846153846154,0.631578947368421,0.575757575757576,0.444444444444444,0.823529411764706,0.702702702702703,0.760869565217391,0.5,1,1,0.6,0,1,0.705882352941177,0.352941176470588,0.555555555555556,0.5625,0.75,0.470588235294118,0,0.6,0.8,0.5,1,0.666666666666667,0,1,0.222222222222222,1,0.2,1,0.537037037037037,0.826086956521739,1,0.625,0.611111111111111,0.724137931034483,0.875,0.534883720930233,0.590909090909091,1,0.534883720930233,0.5,0.766666666666667,0.4,1,1,0.630434782608696,0.692307692307692,0.369230769230769,0.416666666666667,0.666666666666667,0.714285714285714,0.4,0.384615384615385,1,0.5,0.5,0.5,0.666666666666667,1,0.615384615384615,0.888888888888889,0.666666666666667,1,0.379310344827586,0.8,0.444444444444444,0.6,1,0,0.8,0.79,0.432432432432432,0.714285714285714,0.25,0.25,0.666666666666667,0.428571428571429,0.6,0.625,0.823529411764706,0.958333333333333,0.666666666666667,0.7,0.625,0.75,0.722222222222222,0.684210526315789,1,0.666666666666667,0.625,0.571428571428571,0.625,0.523809523809524,0.746478873239437,0.775,0.461538461538462,0.8,0.333333333333333,0.76,0.837209302325581,0.4,1,0.222222222222222,0.666666666666667,0.166666666666667,0.714285714285714,1,0.5,0.666666666666667,0.333333333333333,0
"GABRB3",0.307692307692308,0.157894736842105,0.151515151515152,0.148148148148148,0.0882352941176471,0.162162162162162,0.152173913043478,0.5,0,0,0.2,0,0,0.176470588235294,0.235294117647059,0.111111111111111,0.125,0.25,0.235294117647059,0.333333333333333,0.6,0.2,0,0,0,0,0,0.222222222222222,0,0.6,0,0.0925925925925926,0.217391304347826,0.538461538461538,0.25,0.388888888888889,0.586206896551724,0.5,0.232558139534884,0.545454545454545,1,0.27906976744186,0.5,0.666666666666667,0.8,0,0,0.543478260869565,0.153846153846154,0.2,0.583333333333333,0.333333333333333,0.761904761904762,0.666666666666667,0.615384615384615,0.333333333333333,0.625,0.25,0.416666666666667,0.333333333333333,0.333333333333333,0.384615384615385,0.277777777777778,1,0.666666666666667,0.344827586206897,0.2,0.666666666666667,0.5,0.5,0,0.173913043478261,0.26,0.283783783783784,0.19047619047619,0,0,0.111111111111111,0.523809523809524,0.2,0.625,0.352941176470588,0.0416666666666667,0.166666666666667,0.4,0.375,0,0.5,0.473684210526316,0.714285714285714,0.666666666666667,0.625,0.571428571428571,0.208333333333333,0.476190476190476,0.0422535211267606,0.325,0.435897435897436,0.4,0.333333333333333,0.16,0.0930232558139535,0.6,0,0.444444444444444,0.333333333333333,0.166666666666667,0,0.5,0.25,1,0.666666666666667,0.25
"BCL11A",0.230769230769231,0.192982456140351,0.0606060606060606,0.111111111111111,0.264705882352941,0.189189189189189,0.195652173913043,0.0833333333333333,0.333333333333333,0,0.3,1,0,0.294117647058824,0.352941176470588,0.222222222222222,0.125,0,0.117647058823529,0.333333333333333,0.4,0.2,0.5,0,0.166666666666667,0.333333333333333,0,0.777777777777778,0,0.2,0,0.185185185185185,0.173913043478261,0.538461538461538,0.3125,0.444444444444444,0.275862068965517,0.375,0.255813953488372,0.5,0.5,0.558139534883721,0.25,0.533333333333333,0.8,0,0,0.543478260869565,0.307692307692308,0.323076923076923,0.5,0.666666666666667,0.380952380952381,0.533333333333333,0.846153846153846,0,0.375,0.25,0.583333333333333,0.333333333333333,0,0.615384615384615,0.388888888888889,1,0.666666666666667,0.586206896551724,0.2,0.666666666666667,0.6,0.5,0,0.269565217391304,0.15,0.283783783783784,0.19047619047619,0,0,0.111111111111111,0.238095238095238,0,0.25,0.352941176470588,0.0416666666666667,0.333333333333333,0.3,0,0,0.277777777777778,0.684210526315789,0.428571428571429,0.333333333333333,0.375,0.428571428571429,0.145833333333333,0.142857142857143,0.183098591549296,0.2125,0.153846153846154,0.1,0,0.12,0.0930232558139535,0.2,0,0.222222222222222,0,0.166666666666667,0,0.5,0,0.333333333333333,1,0.5
"CIC",0.269230769230769,0.0701754385964912,0,0,0.117647058823529,0.108108108108108,0.130434782608696,0.0833333333333333,0.333333333333333,0,0,0,0,0.0588235294117647,0,0.111111111111111,0.125,0,0.0588235294117647,0,0.2,0,0,0,0.166666666666667,0.166666666666667,0,0,0,0.2,0,0.12962962962963,0.0869565217391304,0.153846153846154,0.0625,0,0.241379310344828,0.5,0.13953488372093,0.0909090909090909,0,0.116279069767442,0,0.133333333333333,0.2,0.25,0,0.195652173913043,0,0.0615384615384615,0.166666666666667,0.333333333333333,0.19047619047619,0,0.0769230769230769,0,0.0625,0,0,0,0,0.230769230769231,0.333333333333333,0.333333333333333,0.666666666666667,0.137931034482759,0,0.333333333333333,0.4,0,0,0.0869565217391304,0.14,0.148648648648649,0.142857142857143,0,0,0.166666666666667,0.0952380952380952,0.2,0.1875,0.176470588235294,0.166666666666667,0.166666666666667,0.2,0.25,0.25,0.166666666666667,0.210526315789474,0.142857142857143,0.333333333333333,0.125,0.285714285714286,0.125,0.142857142857143,0.140845070422535,0.225,0.128205128205128,0.2,0,0.24,0.13953488372093,0.2,0,0,0,0.166666666666667,0.142857142857143,0,0.5,0.333333333333333,0.333333333333333,0
"CNTNAP2",0.384615384615385,0.087719298245614,0.0606060606060606,0.037037037037037,0.117647058823529,0.135135135135135,0.130434782608696,0.25,0,1,0.2,0,0,0,0.176470588235294,0,0.0625,0.25,0.117647058823529,0,0.2,0,0,0,0,0,0,0.444444444444444,0,0.2,0,0.0925925925925926,0,0.230769230769231,0.125,0.0555555555555556,0.310344827586207,0.125,0.0465116279069767,0,0,0.232558139534884,0,0.233333333333333,0.6,0,0,0.347826086956522,0.153846153846154,0.2,0.416666666666667,0,0.619047619047619,0.466666666666667,0.230769230769231,0,0.4375,0.25,0.166666666666667,0,0.333333333333333,0.0769230769230769,0.0555555555555556,0,0,0.413793103448276,0.2,0.222222222222222,0.3,0.5,0,0.0608695652173913,0.13,0.189189189189189,0.0952380952380952,0.25,0,0,0.333333333333333,0.2,0.1875,0.0588235294117647,0.0416666666666667,0.166666666666667,0.2,0.25,0,0.388888888888889,0.210526315789474,0,0,0.625,0.428571428571429,0.0833333333333333,0.0476190476190476,0.0422535211267606,0.1125,0.179487179487179,0,0.333333333333333,0.08,0.0465116279069767,0.2,0,0.111111111111111,0.333333333333333,0.166666666666667,0,0,0.25,1,0.333333333333333,0
"CACNA1D",0.0769230769230769,0.0526315789473684,0.0303030303030303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185185185185185,0,0,0.0625,0,0,0,0.0232558139534884,0.0454545454545455,0,0.0465116279069767,0,0.0666666666666667,0,0,0,0.152173913043478,0,0.0153846153846154,0,0,0.0952380952380952,0,0.0769230769230769,0,0.125,0.25,0,0,0,0,0.0555555555555556,0,0,0.0344827586206897,0,0,0.2,0,0,0.0521739130434783,0.02,0.0810810810810811,0.0476190476190476,0,0.25,0,0.0476190476190476,0.2,0,0,0.0833333333333333,0,0.1,0,0,0,0,0,0,0,0.285714285714286,0.0833333333333333,0.0476190476190476,0.0704225352112676,0.05,0.0512820512820513,0,0,0.04,0,0,0,0,0,0.333333333333333,0,0,0.25,0.333333333333333,0,0
"CACNA2D3",0.153846153846154,0.0175438596491228,0,0,0,0.027027027027027,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0.166666666666667,0,0.111111111111111,0,0.2,0,0.0185185185185185,0.0869565217391304,0,0,0,0,0,0,0,0,0.0465116279069767,0,0,0,0,0,0.0652173913043478,0,0.0615384615384615,0,0,0.142857142857143,0,0.0769230769230769,0,0.25,0,0.0833333333333333,0,0,0.0769230769230769,0,0,0,0.206896551724138,0,0,0.1,0,0,0.0260869565217391,0.02,0.0675675675675676,0,0,0,0.0555555555555556,0,0.2,0.125,0,0,0,0,0,0,0.0555555555555556,0,0.142857142857143,0,0.125,0.142857142857143,0,0,0.0140845070422535,0,0.0512820512820513,0,0,0,0,0,0,0,0,0,0,0,0.25,0.333333333333333,0,0
"CTNND2",0.346153846153846,0.157894736842105,0.151515151515152,0.222222222222222,0.441176470588235,0.297297297297297,0.41304347826087,0.416666666666667,0.333333333333333,1,0.1,1,0,0.647058823529412,0.235294117647059,0,0.1875,0,0.411764705882353,0.333333333333333,0.2,0.2,0,0,0.166666666666667,0.166666666666667,0,0.444444444444444,0,0.6,0.5,0.12962962962963,0.347826086956522,0.461538461538462,0.40625,0.111111111111111,0.448275862068966,0.25,0.255813953488372,0.5,0,0.255813953488372,0,0.533333333333333,0.6,0.5,1,0.58695652173913,0.615384615384615,0.338461538461538,0.5,0.666666666666667,0.523809523809524,0.466666666666667,0.692307692307692,0,0.5625,0.75,0.666666666666667,0,0.333333333333333,0.461538461538462,0.555555555555556,0,0.666666666666667,0.448275862068966,0.2,0.666666666666667,0.7,0,0,0.243478260869565,0.78,0.405405405405405,0.333333333333333,0.25,0.75,0.722222222222222,0.714285714285714,0.4,0.375,0.588235294117647,0.208333333333333,1,0.7,0.625,0.25,0.722222222222222,0.736842105263158,0.571428571428571,0.333333333333333,0.75,0.571428571428571,0.604166666666667,0.714285714285714,0.309859154929577,0.7625,0.615384615384615,0.65,0.333333333333333,0.44,0.162790697674419,0.4,0,0.666666666666667,0.666666666666667,0.5,0.285714285714286,0.5,0.75,1,0.666666666666667,0.5
"DIP2C",0.153846153846154,0.105263157894737,0.121212121212121,0.148148148148148,0.147058823529412,0.135135135135135,0.130434782608696,0.25,0.333333333333333,0,0.3,0,0,0.117647058823529,0.0588235294117647,0.222222222222222,0,0.25,0.176470588235294,0.333333333333333,0.4,0.2,0.5,0,0.166666666666667,0.5,0,0.333333333333333,0.5,0.2,0,0.0925925925925926,0.130434782608696,0.230769230769231,0.15625,0.166666666666667,0.241379310344828,0.25,0.255813953488372,0.181818181818182,0,0.162790697674419,0,0.333333333333333,0.8,0,1,0.260869565217391,0.307692307692308,0.153846153846154,0.416666666666667,0.333333333333333,0.523809523809524,0.2,0.307692307692308,0.333333333333333,0.375,0.5,0.333333333333333,0,0,0.0769230769230769,0.388888888888889,0.666666666666667,0.333333333333333,0.206896551724138,0,0.444444444444444,0.3,0,0,0.121739130434783,0.15,0.135135135135135,0.238095238095238,0,0,0.0555555555555556,0.142857142857143,0.2,0.4375,0.176470588235294,0.208333333333333,0.166666666666667,0.3,0.125,0,0.111111111111111,0.210526315789474,0.285714285714286,0,0.375,0,0.208333333333333,0.19047619047619,0.112676056338028,0.2,0.179487179487179,0.2,0.333333333333333,0.28,0.116279069767442,0.4,0,0.222222222222222,0.333333333333333,0.166666666666667,0,0.5,0,0.333333333333333,0.333333333333333,0.25
"GIGYF2",0.384615384615385,0.315789473684211,0.181818181818182,0.296296296296296,0.382352941176471,0.297297297297297,0.217391304347826,0.416666666666667,0.333333333333333,1,0.5,1,0,0.411764705882353,0.0588235294117647,0.111111111111111,0.125,0.25,0.352941176470588,0.333333333333333,0.2,0,0.5,1,0.333333333333333,0.166666666666667,0,0.555555555555556,0.5,0,0.5,0.259259259259259,0.347826086956522,0.692307692307692,0.40625,0.277777777777778,0.379310344827586,0.375,0.255813953488372,0.181818181818182,0.5,0.372093023255814,0,0.266666666666667,0.4,0.75,0,0.347826086956522,0.461538461538462,0.276923076923077,0.5,0.333333333333333,0.523809523809524,0.4,0.461538461538462,0.333333333333333,0.5,0.25,0.333333333333333,0,0.666666666666667,0.307692307692308,0.277777777777778,0.333333333333333,1,0.310344827586207,0.2,0.222222222222222,0.6,0.5,0,0.356521739130435,0.46,0.283783783783784,0.428571428571429,0.5,0.25,0.277777777777778,0.285714285714286,0.6,0.25,0.294117647058824,0.416666666666667,0.333333333333333,0.5,0.75,0.5,0.555555555555556,0.473684210526316,0.285714285714286,0,0.75,0.285714285714286,0.270833333333333,0.19047619047619,0.28169014084507,0.425,0.384615384615385,0.3,1,0.36,0.302325581395349,0.4,1,0.222222222222222,0,0.333333333333333,0.428571428571429,0,0.5,0.333333333333333,0.666666666666667,0.5
"MBOAT7",0.115384615384615,0.0701754385964912,0.121212121212121,0.037037037037037,0.205882352941176,0.162162162162162,0.173913043478261,0.333333333333333,0,1,0,0,0,0.235294117647059,0.0588235294117647,0.111111111111111,0,0,0,0.166666666666667,0.2,0,0,0,0,0,0,0.111111111111111,0,0,0.5,0.12962962962963,0.0434782608695652,0.307692307692308,0.15625,0.166666666666667,0.137931034482759,0.125,0.13953488372093,0,0,0.0465116279069767,0,0.233333333333333,0,0,0,0.0652173913043478,0.307692307692308,0.0461538461538462,0.0833333333333333,0,0.142857142857143,0.0666666666666667,0.0769230769230769,0,0.125,0.25,0.0833333333333333,0,0.333333333333333,0.307692307692308,0.222222222222222,0.333333333333333,0,0.137931034482759,0.6,0.111111111111111,0.2,0,1,0.121739130434783,0.16,0.0675675675675676,0.238095238095238,0,0.5,0.0555555555555556,0.0952380952380952,0,0.125,0.117647058823529,0.166666666666667,0,0.1,0.125,0.5,0.277777777777778,0.105263157894737,0.285714285714286,0,0.125,0.571428571428571,0.125,0.142857142857143,0.126760563380282,0.35,0.128205128205128,0.25,0,0.28,0.232558139534884,0.2,0,0.333333333333333,0.666666666666667,0,0.285714285714286,0,0.5,0,0.333333333333333,0.25
"MECP2",0.461538461538462,0.157894736842105,0.242424242424242,0.185185185185185,0.294117647058824,0.297297297297297,0.195652173913043,0.416666666666667,0,1,0.2,0,0,0.294117647058824,0.0588235294117647,0.111111111111111,0.0625,0.25,0.235294117647059,0.166666666666667,0,0,0,1,0.5,0.166666666666667,0,0.111111111111111,0.5,0,1,0.166666666666667,0.260869565217391,0.230769230769231,0.40625,0.444444444444444,0.482758620689655,0.375,0.116279069767442,0.227272727272727,0,0.302325581395349,0,0.1,0.8,0,0,0.282608695652174,0.384615384615385,0.138461538461538,0.0833333333333333,0,0.333333333333333,0.266666666666667,0.307692307692308,0,0.5,0.5,0.166666666666667,0.333333333333333,0.333333333333333,0.153846153846154,0.166666666666667,0.333333333333333,0,0.137931034482759,0,0.333333333333333,0.2,0,0,0.226086956521739,0.35,0.202702702702703,0.428571428571429,0.5,0.25,0.388888888888889,0.380952380952381,0.2,0.1875,0.176470588235294,0.25,0,0.3,0.125,0.25,0.611111111111111,0.473684210526316,0.285714285714286,0.333333333333333,0.75,0.142857142857143,0.208333333333333,0.333333333333333,0.183098591549296,0.3875,0.205128205128205,0.4,0,0.48,0.255813953488372,0.6,0,0.333333333333333,0,0,0.285714285714286,0.5,0.25,0.333333333333333,0.333333333333333,0
"NRXN1",0.307692307692308,0.0350877192982456,0.0303030303030303,0,0,0.027027027027027,0.0217391304347826,0.5,0,0,0.2,0,0,0.294117647058824,0.235294117647059,0,0.1875,0.25,0.529411764705882,0.333333333333333,0.2,0,0,0,0.333333333333333,0.333333333333333,0,0.555555555555556,0,0.6,0,0.111111111111111,0.0869565217391304,0.0769230769230769,0.15625,0.0555555555555556,0.344827586206897,0,0.0930232558139535,0.454545454545455,0.5,0.255813953488372,0.5,0.366666666666667,1,0.25,0,0.760869565217391,0.692307692307692,0.446153846153846,0.666666666666667,0.666666666666667,0.666666666666667,0.6,0.769230769230769,0,0.8125,0.25,0.583333333333333,0,0,0.384615384615385,0.388888888888889,0,0.666666666666667,0.586206896551724,0,0.888888888888889,0.5,0,0,0.269565217391304,0.83,0.567567567567568,0.428571428571429,0,0.5,0.444444444444444,0.380952380952381,0.4,0.625,0.352941176470588,0.208333333333333,0.166666666666667,0.9,0.625,0.75,0.722222222222222,0.736842105263158,0.571428571428571,0.333333333333333,0.875,1,0.5,0.666666666666667,0.197183098591549,0.5875,0.512820512820513,0.7,0,0.44,0.13953488372093,0.4,0,0.333333333333333,1,0.666666666666667,0.142857142857143,0.5,0.5,1,1,0.25
