"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52"
"CUL3",3495.89318584875,1518.49710189966,219.331625918091,-123.952320761164,213.30938130388,-81.9636183839149,848.471266162782,-330.737264113608,-695.365880340252,295.933154018417,518.016652529563,374.234585341619,-214.337400954525,245.295494062385,10.2291176484804,225.903731436403,-177.778871118514,-344.272546613742,-293.123830661021,-346.595373337688,202.651925173355,-160.512902318737,549.446080000023,8.23917496679941,102.293519355552,-86.4120634592611,-47.9974239089326,-173.028291025646,-577.142387762594,-33.8465037419653,-4.83914788585868,-191.987872467643,302.909211806583,376.560416605432,-216.831186877828,-15.0374833546924,-115.873864581726,-81.9611654615811,-88.9262958509311,9.96723136804398,99.7735693013871,-52.5451002863933,92.2995668787552,98.9014699438992,193.577349624218,-82.7223051711492,124.479015769745,178.348697609851,-186.214406153618,-12.4030552382601,-190.803537036814,-42.7577058826013
"TRIP12",4063.50851756919,1589.22964504805,246.475873210751,-56.1964119318887,204.052667590298,420.26082606455,258.523942315406,-851.5688623666,-732.088643262522,330.225432545307,1122.90053590541,178.498170546218,336.447569096297,-80.0308496003108,-61.6324770230258,-172.340665497492,-18.76842220624,-409.97007364599,-542.888166025702,257.992085271573,71.5455413589009,5.70659018298019,103.342642714108,340.456184397623,246.984297720382,20.4280449679288,-126.176372829908,-239.535881750649,-163.28001484921,-238.791199841389,302.76182322544,65.432711130286,-5.46176451555687,120.032078103853,-251.054273334086,16.6079056098534,-179.690792840007,-36.3462004287487,85.8723223799878,298.731586125582,301.463099815473,-79.2646646312712,214.574670265697,106.73547857296,124.787141336177,127.217618747604,228.275929535964,-69.0183107666252,62.6516712445666,207.040548041928,196.135097016893,-82.0688216199275
"GIGYF2",5386.58929795944,686.209588037534,-215.919075289283,-346.827488489312,-192.436910546822,235.767039626991,742.782850848655,-889.527564811013,-1166.02953488301,700.428344192479,450.071851921798,-12.5636202315887,-182.787262695888,-442.77602361596,84.925277446979,-221.610292700305,40.8938597787927,285.990065757783,44.7106806569984,50.8764875248719,-164.087618487395,-48.4565478880163,255.025180536274,-17.479199683188,367.15989095838,169.262546746361,-494.013724958389,-66.0396191844354,-604.979644212627,-282.315543527845,66.4192629220034,-196.070304190485,9.72865362789299,183.00361071722,-308.407630640369,122.762418898194,-14.4528938783925,-454.55568248973,-250.415481671604,-133.051146754183,59.3245753119227,-146.933655713964,105.752481066164,65.9571819888125,369.474509955285,4.21781800864849,10.2205385644548,215.55536851935,-109.980341048943,397.967947843368,53.7588615507226,-88.2863367449003
"ADNP",7259.32767902658,3007.94139403641,369.096234081744,281.419224108098,322.246948287365,-896.757246260144,1369.87309786823,-925.952299863059,-2053.24366650002,552.329680552731,1598.28355460629,913.987954559324,-264.267684894404,565.63451349737,-312.193700850032,291.045118768784,-795.592176685331,-577.470169738079,-1298.27321656957,526.562587574287,-198.487730750114,-408.87557829489,297.698324468588,-546.981630410883,214.224368215426,-217.516480034238,-88.7747809182444,-549.637608933829,-1381.44037567528,-577.14350714282,474.188964487155,-693.609077593623,674.403780637822,-295.430685379928,630.040682989896,-123.804675239462,-143.500941188843,291.596594492636,-408.793902208463,-7.24258039943346,142.26642691414,41.474841638298,660.884181784632,-85.1766784052115,532.478858515102,-185.419724787802,-3.0733040260958,-771.225539118987,505.61821505446,223.669790456965,629.689174854519,635.540597313024
"DYRK1A",2959.19393227475,1064.5208333877,154.782323617526,174.68753314087,142.31657737032,-360.199522376093,618.033821692126,-354.807960265432,-657.409760036098,91.6812005864034,329.266914470061,325.025230062126,-63.2047157602677,-21.792726009727,-4.00367648620932,89.6247422463612,57.5851565672917,5.84020701253325,-378.755113229325,124.33023716062,-397.668806024135,13.2886618558983,-17.3563469405284,68.3561738783095,338.314401073713,124.448966075724,-195.016915870255,-632.970553456625,-262.035473681414,-92.2221470254662,40.1790945752639,84.5043391337156,-101.631865504083,316.860248598004,103.887792127566,175.922957298304,-200.599940414183,-60.8222993702555,70.3154668557975,-75.0416489764108,226.104725184343,45.3774045312251,162.045060653874,67.6528267483987,-130.411001163944,23.6073589634508,107.997798310747,18.846691928156,-54.4003100059414,141.791656529419,93.7855790826455,-234.413460915164
"DSCAM",1286.63767903449,247.714188132794,53.7970020092974,-429.053947103901,7.41127247433308,54.9377296258563,374.556022307096,-85.675393630888,-427.077401025129,110.385574806005,-59.2616095219576,365.127238681216,-26.7194958809593,-176.804929441951,24.1523836165009,-111.562623470451,-151.053784210264,259.92506033678,-115.783116240172,6.61388348976516,273.593132283497,-34.7154121479361,-88.5341091654925,-163.961010514574,303.741432603862,12.6562066560863,17.5242935630539,117.462700698785,63.3404987227598,-465.804242010717,158.046137028731,-111.540995969536,-211.524767226653,-80.0172865519938,175.969092144289,6.45203908828642,-255.655877559611,62.6061878421131,46.3770730970116,268.111219318258,225.092518332923,-24.3181404975578,-94.6596876031603,103.699677103357,-4.15548184827586,27.1072316432994,29.5160021713992,82.4361142868715,147.047115713637,-39.999266246553,245.555920403115,-291.476549692514
"TNRC6B",19335.5510283009,2750.41216636482,111.083573640894,-1415.14059138174,695.228466391177,755.464354472172,4321.8688820952,-2102.02217851986,-5145.35730450092,1340.07667650316,2428.9184784406,895.790669379209,276.029659016365,442.049830679643,81.1668062483419,777.569145270176,852.003792312019,2391.97577200677,-2372.0908221382,-619.128898916986,215.245750225558,181.401604689156,331.665526897337,338.612975217329,1178.34274150303,585.644402201383,549.956264406864,-1680.80781654021,-860.954832825173,278.399381129403,-244.798736377688,-1424.03961329575,1369.51271351549,993.482052965681,-284.73853399693,-1069.73202510752,-825.04894946198,-144.859485886072,-327.047162255881,846.734880901848,1562.88574426194,-1583.61405481552,-620.378175904144,1053.25443858928,1611.92098941612,60.8948507821082,830.405588152985,1185.47856540338,-375.059747998172,911.778561594073,1172.36688136907,-217.381473894255
"TCF20",2442.13802410652,500.630180219309,40.7904302389844,-517.829061829288,239.710684108517,197.641621126759,537.127565972075,-215.431006973393,-1181.29797866291,326.455784418814,681.328452143058,624.141713041554,83.2568564473291,-175.228042466338,-2.54319034754045,29.6986978171935,-223.07126895255,-39.9261053051772,-242.702525382806,-88.9781171887467,14.0916543427186,193.834948235331,46.7626435736971,-91.022617270177,528.865505812698,53.3744199511362,-33.202460537277,31.8535067787491,-104.419668356537,-399.453481397699,-85.6559507994859,-413.431150108028,-127.754921189332,271.564907638579,-40.195072366211,-330.57017146465,-211.803914715068,-10.8111455441849,-128.168561980033,-0.188795773083806,31.4694034053717,-10.9490367920397,23.0526983189837,-174.939364022743,-216.334057215473,-29.7263010305528,-101.520261242755,-94.0926493797977,136.571720414592,86.0399551571272,211.343217728341,271.784797126613
"SHANK3",861.316652761593,168.023635853167,-35.9560037490305,-175.589828543854,151.837792793458,181.928710018889,109.538111256882,-302.417948827858,-364.639567615493,124.811694381416,212.010807010732,212.175629940253,162.951671284751,-261.67241684607,-17.3007051339505,-163.949269009121,32.8495051279705,-151.674726605204,-131.563746886832,93.2613818432468,-82.8267726986379,270.79890808124,-110.441565017676,134.937073446723,57.8650929982843,436.500725431699,62.1081285258355,-207.686444980224,7.05839839781207,-267.886483315225,-331.575248922177,-37.9488410421119,-171.85294006303,-38.6638874285654,-44.317033317986,25.0627763680067,-42.6541141230478,83.8290372683456,190.586546603966,20.9503126642252,-210.463784323272,-24.927816584669,-37.0092838441099,10.3911042087033,-34.895086414565,121.134407922844,18.3861316692848,124.562333981871,42.5832664190137,-129.38865339286,16.5029829114198,79.7091594350082
"CNTN4",1779.00403873157,18.7913925531142,-39.4058428702698,-181.652942604744,215.347613757454,14.145548564242,683.550983099784,-212.548315100901,-779.326015712184,236.983106418573,-39.900951429008,582.133041303083,108.166339130601,-448.312684374721,-49.2014729356957,226.563709760797,353.505264059307,-87.0976071926262,-292.488235153499,127.356253700877,-89.8942672085393,27.0159915901182,-25.242650505332,-74.7127252262294,-390.669720513349,191.386750745083,-219.434692940265,-135.502029320759,-138.834047856755,-62.5887862740575,-111.542225025127,97.9902804266569,501.600936879714,80.749872388008,284.185669721603,-47.6646885449282,3.908169880547,85.462314313238,-177.981473351651,-237.264048740635,-152.378004963435,86.9990127192492,34.0082110704184,-47.9965655794557,168.705654043133,-247.65204827276,-156.549433487782,309.593961550012,96.0875779493547,237.940774671208,72.5312355091477,-353.141369452194
"SETD5",5800.08737092006,1376.20224782047,248.332696915389,360.974246647355,343.310131071651,478.264904370693,1202.38524279326,-1401.49069964864,-1308.95863960935,393.744948898902,808.88053761901,744.957796448502,-71.4581804664131,42.9764165646132,-54.5560782524237,-140.702603817594,-37.2715244437112,158.514789960873,-789.5726588043,409.800903512186,-96.4390891544996,284.265999424964,-287.978232439609,221.73006009743,314.327571160538,101.401602015708,-385.09748857565,-557.175491396731,154.705628460447,-863.963281112859,72.417136325119,-406.91417022708,193.798383529975,17.1217320245911,302.431802371675,177.921447421369,-78.5668621911468,-191.614083129802,-27.8681531052954,190.24805939002,-87.7013966850989,-323.592363293445,41.9197361916773,-33.0171760962206,550.513259467279,-39.8655493717926,72.1129091571246,381.754628088855,75.9126948673076,373.734759575524,638.198075933237,-307.035401941338
"SLC6A1",3766.90794625343,-154.905513195864,-208.11782411589,618.563479978702,553.993089443873,1586.66054403732,266.51321338531,-1606.31317809327,-394.42186960819,268.768738520222,1021.54738780705,1504.24922918777,1537.21097689142,-458.58155809513,565.734525990135,-2685.30625449208,-431.024511118416,67.0297009492366,476.637325370406,-869.065064168636,-64.9193113378672,-631.158956564674,108.447420292736,1022.61457752243,340.234547000418,-289.677036233514,105.675196127618,-227.077763044674,-2.13521632498434,183.399852009202,112.848711457888,-586.939757450479,487.158856314815,245.622581559886,-49.4591019116253,-594.515502938303,-296.499152694827,-121.429844343752,-757.836004458829,-137.024848861371,-157.561106687728,13.272289998266,271.466980095638,-280.499927482681,453.909500179065,-251.405518991481,19.9958763439842,-55.876859986265,-39.8252577269591,562.551410496457,-280.451051727701,-42.5485962381162
"KAT2B",1264.1004266216,96.7448668582946,-54.1159324624945,260.306972720867,28.1130306527994,325.847177689412,310.874063503481,-800.477898537202,-37.7003212250711,-19.4288156144069,29.4606935861959,474.108734509645,179.724856584784,383.311320008965,-379.119742872899,65.4820214575809,-46.103827304098,150.894267116122,78.8122059899974,59.3412034111397,59.1348866853057,-237.508914917869,-17.837245233062,185.90142138805,162.709131038294,134.078341066648,-70.4801468683717,-46.9527936761127,-114.369861903514,-382.882315243695,16.3190466568119,-121.005953903795,96.1374222547797,160.381216760265,121.339572075617,-52.689741455182,45.6420685005015,-139.726393838516,-2.63295049346413,-16.0356830196719,153.87937831725,-126.732326363086,363.920048313215,40.9905339821691,282.149192883409,-132.343117575952,44.662340777615,19.278669264504,122.590640411967,272.322667839321,-125.641620909987,-118.198825540038
"CACNA1D",442.720984160063,6.9861996806545,0.32897748779866,-27.1865062910824,63.4711226709528,66.3416112518817,183.54173429382,-148.591404962502,-256.354625116923,84.8323773305041,53.1590009707637,107.610989697803,106.861688185959,-182.46781478809,27.7919630964221,-75.1253406576379,11.6217093149258,164.943826248923,-60.5993047813425,24.4016177108244,6.92278320257553,115.194236202236,-95.8405761546459,84.8024132720313,180.217051380036,72.8185623267934,27.2774958415009,-73.3560340998694,15.3129874979467,81.1735790429382,145.468977433225,58.0152883621304,80.905059734175,-28.3995528272161,1.79940971938972,9.28372549239829,-2.06549623838493,-10.0222792571945,8.84688928634697,-20.9586045719376,-85.3859189005874,-32.3324509567047,-58.5218309778457,27.8173792141501,59.8532179047184,-3.40260909564392,-17.3033631192245,-12.2058827285689,-69.4807467828771,72.8552626634155,-12.6827731209304,-27.2899085010526
"CACNA2D3",544.758920312046,89.6385622488747,22.9073292054096,-248.602575562628,30.5995433397135,-137.516658508519,184.944379488295,60.8964840152135,-309.673077112352,60.942644375937,95.1065511686024,171.812328388133,62.258737783797,-25.6278735157995,-31.256237754606,-208.202101245047,-134.619763566773,72.4283975181144,-29.4243144879643,-67.9815146771951,-53.9965167294265,20.147613182057,43.5426994315447,-90.443563654413,82.7912553870474,97.2010020905746,10.6525998272334,96.7108746148151,-28.3686436369598,-56.0640685927152,-71.9256938511859,-8.89418663422306,-6.03989222915397,32.1448835521244,34.541699686073,-102.906408298191,45.9543457668706,35.363659933821,12.6857374550263,-132.650539375513,5.95673035329367,-101.344686764636,87.5330412944727,78.4623705669894,138.405183710808,5.42414593145485,120.967314888041,116.87109949877,-201.863145150889,-14.4848305135118,-51.6292913782974,48.9561384324403
"FOXP1",6930.94557992135,2506.54249594583,95.3415664695434,1154.89742570625,582.503766204303,555.780520943886,1595.39639849234,-1220.87496971918,-2343.60788717378,616.431230106602,1363.72710803095,790.488845652987,644.159549871939,-1441.17125092518,83.0490518449455,-144.097951348991,145.302692944634,-538.824216821055,-1822.20901579235,761.036595555561,-1233.89678425309,-378.067279253477,191.132688600894,-124.739521555735,-727.033806251536,443.249296358411,-383.003666643385,-998.191632845139,-692.552105540645,81.9414955357545,-765.569289824954,-174.946864244175,849.355233151144,106.092452257254,-184.743439598392,50.1735934927791,-110.761791310211,352.682854951297,-174.766933211301,-801.206565518497,17.5353671477398,210.20127343921,-295.055035315003,-431.943174465526,-1022.61318286903,-516.051421046939,-235.911122577293,131.194448814515,-863.007361471521,953.534568660196,508.184778421324,151.907766102546
"TBL1XR1",9393.183634929,2519.60036937716,13.6716157615641,481.887742852356,647.279822381974,-141.454625137771,1788.02635404904,-1694.58708527533,-2761.41783057245,632.495348789044,1438.97195307971,823.031076796344,80.9670901609015,-18.3107990332228,-430.471463689594,915.579578553342,-599.392443161869,-252.108671278799,-1441.70565191641,-608.600738522319,484.022670191817,400.293141395888,-690.399313410704,-372.312499115099,-466.326317374459,419.135088575413,380.180646690503,-587.359279681594,-355.023368146158,229.225342314408,395.48864780165,-283.500055087353,-357.851444209522,231.925127867789,242.578374034807,-1186.3348993221,-295.929091240499,-355.220114815576,182.21686253014,-575.903933624317,-45.9346875899275,-360.141261183062,374.195103634811,6.72537543950407,119.619557290767,-177.044826218457,-313.891004970546,403.813634479479,-276.306185561142,646.878221978742,-920.934847797117,534.576040883216
"WDFY3",4398.52041543603,805.119022330912,135.956252034452,-263.251771053336,328.590141735189,119.74948428936,1143.15184731645,-817.181935724767,-1584.64740620816,436.495997761934,1164.63799594703,805.506838929223,-30.4944170658167,426.166669993882,-228.452060974417,99.2525753532547,-595.327992527695,44.1201715629934,-980.042288729649,166.245613786207,-362.783544925763,-7.08139192410317,130.449302269276,136.405519135476,772.510188315126,408.986812728981,231.911852161815,-509.728924795999,-767.257992812536,-6.36162921069586,-1.67706230763464,191.953654653934,54.2602067690329,274.685684156067,1007.12955014016,-780.482359357213,-494.213614060632,-709.879443908144,-702.333800066362,131.231126763173,-484.558746637653,-359.612743454171,423.768696386483,345.685673109039,313.524395395348,-409.498604337992,135.556516208066,180.922954465148,-620.301785167777,357.632742268979,786.54775560227,1416.62524185017
"ANK2",14195.73822219,4437.75103369261,-77.0699669014645,-5501.20718816296,1922.67870004488,389.250902420056,4873.4870721713,-1648.18389629292,-8156.18158800992,1300.96165616874,1080.14849315375,4402.21494530142,1550.22068948562,-2941.72733174799,-221.735256410659,615.406678195952,-95.8992058501874,3570.67294823071,-1351.77260223756,603.493219122112,-3142.41784728388,-791.888856862902,1069.44537252084,135.776472494733,-939.677078882366,-279.146408081351,-457.499156310511,-414.898049192547,-1031.77978932779,-676.948797918392,-103.528522065132,1233.46110780624,244.557709625243,-1320.60179484441,-1400.22329168545,-153.071584185372,-894.580940479345,1018.2003020718,-390.041070450455,1678.74570939321,60.390618185351,186.629675558595,188.784646068657,492.488380693897,234.246743513947,474.164183700388,-668.70770081795,289.940910795975,-564.057491309371,-280.064178186517,-1202.90405088957,-319.558100848541
"NAA15",3960.45449921805,1033.30033803899,-68.6693665659382,-165.051349328777,90.8206101541033,73.1762733046327,539.306420149643,-641.98410124642,-641.213339353076,170.222092456794,632.184618927862,360.422079635747,-384.623671004283,113.204663623204,60.8592126389035,1.08252283068117,-34.8446990908014,126.262236644295,170.026801673028,49.8430144728434,107.376574281778,152.375472301905,161.469057669942,-314.772288570201,211.859404859633,-447.885537197542,-198.870547133856,-183.584165136637,-23.3208765785716,-520.233185419806,90.3720258963392,-240.091356790144,-204.917784585531,-45.2622089358449,-11.10701810025,56.7018952823241,134.328416788746,-314.936129194899,-10.1271769270964,-571.734805042211,146.445160676441,-426.407581567099,264.553539566602,-219.62562180038,217.607083341786,206.781291221696,37.063873540301,-183.575929288411,-193.480600117594,117.281856397717,-56.0577577477523,171.844349261522
"CTNND2",9079.85021263699,2910.89372727741,98.4032996839374,-1489.35294753502,1054.74789070644,582.197399185692,3645.16647018833,-3611.16172043093,-3279.34204911695,601.356705493852,506.679199420115,1931.97955207175,1285.86860418854,413.601432486732,-407.345052716573,779.391749058237,-389.644067526347,1221.61595412343,-568.176454219305,-761.414950874845,545.950382040098,851.881868722139,42.1310097359313,-487.709219213787,754.218264568389,715.333496424957,401.15910577111,113.508278007372,391.082221796582,-591.240120627589,1220.73582760562,-0.348998922572354,-696.501387816262,179.49174551177,241.124024733272,-60.0371878864552,-1360.40915254242,868.936740391326,-324.274204167769,305.721322883879,-337.051025344644,281.543890499445,34.9151914386509,203.791743372755,295.169192380804,330.32377834077,74.5190381878304,805.629068428757,-992.636919321264,-307.248940668944,-962.206279820291,-37.2401795695112
"TRIO",1891.28131559716,435.210103278476,-29.0785239251605,-99.5844001961936,101.840621012537,374.686679455996,401.730096478002,-381.511562767978,-828.246383449961,229.368881007965,374.359487050537,678.609496424017,239.575695400418,-321.356749806995,-114.195990392457,-306.422701207187,-1.6658211156353,225.550196002659,-105.648804363312,-100.219318973728,308.320922543986,130.867081904431,-99.4831279873323,112.165053303366,99.5912946839856,47.8101242291817,-183.803979239507,-111.468415810483,195.072041293994,-316.766647681742,411.612887902724,26.5616658593452,-237.302911768919,-40.6768541758493,143.067641065407,199.557551345353,-498.153961379456,-21.7177799079237,259.107587877176,185.903054624213,4.31749687168293,-221.473304967087,115.192021068044,193.545059761134,33.7091426812434,-25.4356202661783,-187.667474710122,296.518872374817,-200.413761162238,144.728095466642,321.745397668436,-265.77602729509
"GRIA1",6397.10829474348,231.727286197204,-136.150515500532,-1147.86845142779,359.668731312252,637.688533923457,1230.75650122624,-1535.80009341998,-1962.97294564951,736.375629012503,927.167808120802,680.924647299785,944.478643592331,230.828674082177,91.5638641139178,291.449335235948,63.3372317919927,993.239014395221,-87.5833891439769,-699.520350013338,-1.56321833858386,274.390607381428,408.086105793276,637.105296830157,-164.571835462908,246.391825011673,378.962197276494,-612.48673692992,-264.581890665825,-238.370874831388,-95.9462976326946,-454.130924757882,192.65842232427,30.8597684452045,1413.45665591919,66.3867030573138,65.3913522192141,-91.658846148038,-232.66488393184,-1093.11322410565,392.691484231464,417.60926432485,215.893475916307,-392.030442849305,384.586424172632,-470.757135300281,764.652789820607,792.487905157915,-470.726407552838,527.925020245964,191.340583418135,345.584786659281
"RANBP17",1116.48156599416,441.547639381406,112.53141271114,391.472426927873,33.0094178307345,-166.073582056908,185.692439860935,16.4425570170317,-176.194230820476,-29.6343776525453,48.7092229926381,430.066673783397,-149.521110584252,-277.126779749762,-35.8793943306965,85.3976854166268,155.533434857199,330.861020434135,-128.827314020151,141.622981582388,229.951229527587,262.23540592005,136.941366418579,-19.0727126550883,-185.856432565599,-27.8704911903808,82.9514677200075,281.454939009466,40.7301067270744,-32.7186382903237,-219.293466296421,-198.73959686298,201.080445573133,-2.47189539782935,97.310808798193,140.625128787409,100.431297020838,-291.926876531589,-10.8498576112511,-2.99129388597768,99.6003285834313,-215.393137638118,-55.2382279729928,-12.6892910819961,149.843204635502,-97.2126633965375,-167.20147766813,92.3017239386505,-21.5688505007311,93.3295597526039,-20.03667061165,-177.393337451872
"PHF3",5500.22178372466,1005.75782258365,302.799387464542,-295.151523130796,297.367028941863,329.239477886076,1014.48719159121,-531.26737936783,-939.359602362005,431.864650971463,878.253269494493,171.936623156018,-467.571063117622,18.4463071377387,-52.4493877549931,178.890671951543,-412.631563022357,-178.896166647632,-316.681221672375,338.166114698321,-301.818238454558,-127.41515249616,74.9727218931718,-48.6764245168746,430.546650890089,-68.0206303553704,-358.368796694935,-309.074945952009,-665.328016726172,-388.75218956212,75.4730891776904,-584.352224364103,39.3952484942436,277.737986134519,-195.479412299622,271.17676280837,280.927416551284,102.334954793286,-114.767145548689,-230.088505629549,462.556789264349,-5.86641850266851,331.644639206936,502.888074006707,-205.989744688446,98.8525826058041,126.841148432785,511.98994391683,-129.898328690305,374.225243601558,487.20550126207,-85.8553120448251
"RIMS1",1954.97836135916,254.150462615106,-10.3367108973501,-933.60758003974,148.708633382646,-45.3104884105929,608.441047648757,-332.866316676813,-1336.00232558996,396.595862128276,206.736611350249,647.618675313698,349.054990297723,-611.948785248062,108.054950533027,113.223426061214,92.1223500971257,398.304017196311,-182.730112037709,-16.2329723639438,-149.664271627791,132.345271428481,152.70165440032,-145.933570102738,235.719987909854,223.2539548812,37.7371365145908,-131.260754098752,-115.352119391246,-14.8850988875872,38.1647438548735,-359.116605968311,198.56546294291,-102.406319219178,283.53890899557,222.474631257667,-230.491817583299,317.870564571818,215.280972922807,261.457028182373,-382.895241508508,-130.233591736402,164.493328521718,183.591321509768,-1.06224895607745,-211.318997180503,-13.8342469604197,340.020646329883,-216.922689694847,108.310668133102,79.1154691426488,-84.6418152775658
"ARID1B",4697.14321515159,977.411570116275,-45.4863901879577,-621.931233623688,248.156010938558,-2.49641418509095,1165.64953800241,-459.829952851517,-1636.60470418143,385.261039693247,1050.55460783671,724.497923471553,-377.12036629878,145.000035514437,-89.2802865250717,-294.608098670075,152.622309408256,148.219469243171,-231.755947232091,-397.528660283253,77.7044554842628,-34.1840788146321,11.9196931068684,-114.090353415679,391.439604484221,219.609333930449,-360.812240398185,-706.068836550157,-545.768787364241,-630.746743253972,244.758924515866,-39.6074226038093,347.149021231719,419.268371382028,-79.6985474055895,-349.150603771842,-186.252154549678,-21.0953648595645,247.550773974405,-50.4351951622574,110.006897492799,-192.176081734056,137.193256478035,236.408711755301,283.174863687448,-164.246813187925,-86.3691690652302,-202.663555017399,468.861585571427,181.14623812592,555.253032650384,-415.241634767559
"RELN",1298.90482632352,654.386140154082,69.7941160324962,-698.823715075552,89.0317912818197,-19.8216090425751,237.446420088165,-224.343368017897,-605.018557060508,194.56718373649,300.646858286089,460.763625950888,79.3889840781341,-17.2198949083727,-8.5507271276827,-161.972690953223,-87.6958849619432,-131.112064206078,-192.652978737133,-56.5587847531063,-119.57985426694,67.6342528057519,265.530893546906,-143.240338449441,-225.934153474258,-157.490265647062,-75.2850548025292,132.812845525843,-74.12390888947,-210.039785182663,31.0750372876898,-45.4751512699947,261.01668671529,188.774237896998,273.169224844254,128.590102225934,-144.929233234434,430.811187601257,200.716860629351,299.380882771224,49.5077038238913,-262.331145742677,45.7228500860544,36.0370802795196,146.344429553622,245.372139236339,-83.772315251338,50.2479023935564,138.475961042992,-117.13859182023,112.242689934953,369.506725919341
"MET",104.21976349754,55.1183699535309,11.7552247517995,-68.9486709286482,13.4425445153669,6.01291882282081,68.8664526571125,0.737084257767016,-184.658460174232,23.4378259682406,-16.2645401634125,90.93067927081,-8.2042886051218,-81.7262113113745,-19.9685158013483,24.9595501688215,-18.0825408148207,82.8640369846915,33.1578016298409,-22.3911259839946,-22.8196663875801,-50.9856857975654,25.5037279775825,-12.9021374685234,-123.077312079769,-1.00379520434787,66.8298702250873,26.3890927818537,4.11958696638484,-19.9064304524129,2.37642220910089,80.2951155333894,-36.2982240892826,-66.7654776243751,-55.4488937752247,148.760210874509,2.03689174513523,-41.1805464650654,53.1989260354179,-50.252982721739,53.7400644459186,7.74642693311118,40.192197466693,14.0908657527485,61.8693063331761,10.3273147978075,-60.4615360676056,60.6336639201489,22.7544780214727,-83.45401775013,48.7047742150281,-9.24490796682771
"UBN2",3650.6321352875,756.274108468976,70.4910634777844,-458.069109636014,247.793881954115,316.652722992864,1085.60702197968,-777.82675764079,-1792.12071590626,659.848668103598,1005.48725080284,253.682838204695,134.425305363509,62.4529611940604,122.926277909038,0.520977676476743,-501.242486175149,593.904740140274,-486.756513467204,-249.728406106019,54.4300345296785,319.001454644153,224.426256009827,172.7837346102,577.183525506927,74.0695720010707,38.5985678174062,-371.108181212513,-172.644692875818,-366.543988355233,239.115884811379,-488.190255899013,234.63128241384,16.7036585547895,-96.6928101770115,-123.70954692565,-157.641653287097,319.69299067271,118.494370688308,-272.788342041447,59.9750504203288,-53.86245118059,-8.55392332695311,-41.2944938634167,136.046282571058,111.744407664765,167.958768418865,3.15211958875184,28.7380205468338,120.632147312902,252.556241658674,288.395919574602
"CNTNAP2",5441.8987036889,2291.27719534451,416.549320714442,-2791.0445644496,-485.462121685655,-879.200076406089,453.145004652709,-971.977453296522,-744.795477623276,534.861764737877,2467.42013274131,357.008039654319,-802.275597233658,757.248978266677,-33.1095991174622,-566.588352288519,322.510124001064,-32.9830736943228,-805.196904550343,1346.27903213264,813.969070492266,1067.49579815365,46.6922060385781,-831.125630144933,-200.696528598016,49.1090447320518,-769.91190362158,1170.90880022958,-1782.14538239383,-121.545557501911,1128.91834677127,340.873355380904,1147.79633996982,817.531912513291,1407.93090001826,695.585009178114,1119.93996082904,-95.3375786601052,196.702706146272,-759.013953040275,-18.5713078077326,134.184207818904,64.1673564633019,526.928161330209,43.079910580664,322.998704153388,1034.42708011261,694.974729264116,-1122.60999334424,-780.705921942128,-328.242100108672,306.954420248927
"KMT2C",10185.0212378497,2106.51276849103,9.70273230630685,-1153.35733571448,568.888092481709,1018.66029794141,2233.38897167823,-2016.61651807758,-3732.25634889106,1037.12471900431,2244.50379140857,1207.51813923893,553.423282764329,-404.161809292184,-118.693001073832,-480.81200882613,-713.246108706244,997.044248034067,-1864.1120904074,108.930813589549,68.07156767305,1389.13130712011,-441.546174213628,-59.0637571959025,1368.2263279735,831.516108186183,399.150972355817,-1048.07607597239,176.487348714003,264.273450944585,1450.66001386713,101.866642635747,415.439176731201,450.12576390053,-493.92371307985,1159.48310036159,-925.303529837963,290.056485389756,-110.392853624495,1.33764892589312,-323.547907040117,215.288909959514,256.586237563427,434.362661829691,26.5571322893297,-602.794470321801,-304.168439502066,779.382727853441,69.9112181562745,507.415696732716,646.55339961275,295.418163036761
"PTCHD1",933.766711832106,270.045757663376,34.9221901415311,-148.708967428547,64.0745363924318,-51.0867590185993,325.738066050414,-434.011663173138,-369.567757501834,17.6358275508176,-72.1838987743938,358.133100407071,-28.9654744199355,-245.074285107089,-57.3379276082103,120.934389452864,-2.73734701478473,210.220424393195,77.3652112021872,16.598631279208,-134.776312767913,69.865077867653,-105.448670769627,45.0385502112572,87.542031415371,63.0557406251926,-7.23815338576015,-23.5181520024888,-99.1222554338994,-18.6469131050048,-107.954340118338,52.878663542355,89.3095838302379,170.908173302543,-15.5810665222412,82.6025898857312,-58.9943288817725,-54.1788575195054,-61.2377889447432,-37.2350542140633,48.7967829066124,20.8931472977978,24.8623290092916,26.7049851466185,-119.931963567605,-59.9963781570601,-88.8773511361542,92.2911599037261,-23.7219030672434,44.2612889639492,144.439346234982,-117.926469666681
