"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52"
"USH1C",38.906006574868,-10.9263034307263,0.770907789382236,12.7016593339694,5.62460451602103,7.94685063900601,31.4437756918553,-33.3467914383831,-22.5772390971861,10.9810318368325,15.4184763488855,-22.7547115046866,-6.45055430333116,-15.7023513622019,7.70175787643906,12.3155698380703,23.0331100504485,11.8722968650149,-27.8456366230346,11.5563091857927,11.9675653627984,31.6152723404235,-9.82412739933472,3.32617945336377,-0.101953423137834,-17.7619073533947,6.85318206755209,-19.0549733273024,1.65627115668897,17.3496394018005,18.6258559708911,-0.0843489862520605,-8.98234291579084,-31.2759586265683,-0.639588324066894,-4.75032200811673,3.38005647208018,-1.664719350153,14.2245184926979,-14.3025853738262,-12.4023448542939,3.50875759321664,7.67144633578874,2.53644604976367,6.1322576086287,-5.03279877556861,3.8609380896999,12.9726204822235,1.88020498205632,-2.16776167441591,10.5479440159039,21.8262050726545
"MAPK8IP1",2460.50974781918,686.497003837836,-135.508496392202,-194.48026390404,445.73658802803,527.221189965822,785.256520857717,-1222.40828159874,-1000.75236754883,48.6314649778372,-424.41547159716,636.455852172145,468.705541803941,-68.9750207560076,-105.004758832966,763.648981928556,104.974372898165,-146.173261992089,-125.341264745303,-58.876749453715,-422.969478352338,-96.849825654479,-160.428588176179,-141.485962564857,-419.018463381229,-85.2638943163511,-5.43506289926925,-312.436363435304,148.010859348616,6.22120531214109,-92.5006468536699,-313.141672513884,65.4685899059446,-308.490158300282,69.1372095121092,-3.77815015312387,161.194752647907,-289.167807551945,-318.517208376368,-18.042525570952,-79.2717718453565,-44.5463344513168,-31.0219245738327,-401.838448376445,64.8942432212374,-337.143975198652,-153.419345193689,48.5582662842582,-368.380609393649,70.880441206656,-239.778327676166,-229.823033876095
"GYLTL1B",36.3019996063497,8.51312331017994,-17.1624177460903,-4.73336015442028,19.6248028175032,14.2536156548411,8.29239407868509,-10.3969811598333,-5.68181812533112,29.213213417836,-2.5271339500023,20.1109627179306,7.96318192932986,1.20037004692833,17.5401654766828,10.0550804822637,7.19363986291732,13.6317524629586,-3.4192146430557,3.73699396865624,-27.2695993485441,8.60243150772645,20.566166207462,-9.82255560892638,-12.8921990062807,-5.12323128046362,-4.7583020509293,1.14272235786711,6.45999037640753,3.43051840323478,-12.1618888987209,-1.56781267131518,-0.0268908364463909,-12.0200068287583,6.44403862783364,-5.74738662647239,7.35845874276825,2.49640790170486,-39.4239001051284,11.7051872585852,-6.80185215548197,0.908282172316256,8.96583048180835,-13.9492746434297,-22.3501640595613,9.22616191436941,8.22910580169245,17.435002200144,0.35993655745808,2.21753932704439,-0.672242693201797,-9.43824673786879
"ZP1",28.9985523089203,5.44360785524833,-1.77350728778119,24.9604586963473,8.5624067490493,37.4712051932821,10.3328386572022,-42.0832349022164,13.5184719511273,-4.68292212619658,11.4037810715445,49.5840859345464,33.7639273542075,5.93235046854074,-0.518329713755592,-49.3654665457491,-1.42160515158739,23.9123297801436,-4.61965855914737,20.7805141153758,0.259200133546387,-22.7958492520271,-11.7242520521091,14.6046781869896,30.4771511159066,1.87744506037148,7.73357762608359,1.13526897887885,-7.67254074726349,15.1047522027463,29.3659063394755,-0.747563624589607,-3.10861348299461,-11.7093152060439,-19.1659552439317,25.5096531061,-16.1338643873724,-26.7618775474666,13.5563543338879,4.32908201273201,-27.8855522390133,-3.3515902376711,5.21140489502654,5.92023391469541,-13.3953250374195,11.9572748600001,7.07777924904143,22.0943858915239,-16.7516360646142,-4.98854119248163,-22.7972304098825,1.00419367018621
"SCYL1",888.384585273426,391.005114525225,48.3004254022156,-38.9410333867677,60.9622757451865,37.4419637127819,-55.8503555122092,-238.268626778038,-127.08225922005,18.5682160618753,-6.68280430454496,121.248553461576,-54.8887379099945,-128.231864727702,-2.78238500454255,-13.9319487134546,-46.3193840097977,30.0186274059033,208.440363452682,-92.4689472792675,-4.58567311486955,5.56349743681286,-120.073927134607,5.78894225707779,49.1837696130011,10.3623090646981,-72.3703811674622,3.70910428215326,4.80999754765897,-45.0008403878782,-106.76236422814,-41.9150688815821,-54.0279880913699,-26.8200545652999,20.839472312254,45.4213424641505,2.35350441475209,93.446300066481,-26.9524101302153,190.404580390056,56.7825987034269,-39.9698086439866,-133.47382623478,58.3672051219776,-124.835508538155,164.465724447097,-2.23630486405507,13.2776214598184,190.821230706913,58.2882346794784,80.0301452504957,84.7862127611438
"YIF1A",2818.2253373513,1280.20589493396,49.3553742483172,1117.6424374435,25.7714014791778,789.783596455444,279.691336812565,-1606.71367344846,611.171860506478,-316.22242867257,110.386409731995,1535.47913436086,-134.711902247848,615.959722872178,-160.637239976225,-920.611203546956,209.504834461804,-45.0542476606892,293.810854929903,251.938818164476,-108.847673650511,-14.2353728738141,-584.514799024536,306.472383279062,15.1880214158383,-78.3616015440125,-157.733701738891,-289.882833393006,142.506545583932,-268.953159786051,-115.042877073539,-195.162994790006,75.7597083711788,54.1423634584316,166.936271096758,-104.921328779891,-260.422266767552,13.5885144176094,-220.358938852996,-63.7234851421633,-5.47586112263989,-30.7177535332881,-11.9088655385996,-90.2276710794819,515.191341986646,-187.331019577081,-184.662005891821,-153.068128802957,97.797553447804,-93.656063546766,200.647921492076,-143.729549388631
"C11orf80",990.850388815294,323.758432779458,67.303250130321,-227.427977590253,-7.58315677700457,-60.4135032519108,187.273449011192,-0.50466391665082,-24.1560144834367,33.8773127169504,-56.0958828363524,200.047171403831,18.8983192754055,-18.5181078387593,-65.8718054109372,-16.2057605533348,80.7409956207259,-23.7263935482065,-300.03770713157,-150.70031132124,109.215612415134,-0.853505732441039,-111.424122895365,74.0104707690401,68.5956017336205,12.1328548010801,-50.4706059710535,14.7989286977084,251.031733581719,-80.634620980431,156.837951651291,-148.033297132818,83.2084045227887,-34.7725999839592,-120.153969963917,88.043591540982,-23.8617511441722,-11.4896997845961,7.17964987961333,125.489503697278,-75.5406958971414,-63.4859242264208,-36.4726921312436,48.916408881847,-41.885255504414,-30.7669716900763,81.0204456726796,4.0056821401375,-80.9651297904556,34.6201730218876,-97.3913466111933,24.235650170755
"LRTOMT",1167.02044358816,246.50068575259,-88.4070593768033,116.45313003827,-46.578032123099,43.3089566693246,288.303430862285,-410.395291696645,100.439739881014,-9.34157616004306,-30.5171319118897,50.5977915401311,-114.079257339452,175.757275773467,90.4108446786761,-27.5487673757316,-133.271474780226,75.7464159840859,39.0264071504829,-200.228497542572,-86.5199277421263,78.2151550970688,168.904255035123,-12.1245877597841,-210.91240295216,59.0566807061523,-174.480494237862,-316.787807319963,179.013511113072,45.3719916606375,-126.674802409923,-127.055669038971,-139.279991090438,61.1061282844641,61.7045015893321,64.6939552417057,37.7933130900543,-64.114920626434,-170.361263121579,-137.954158043596,155.899624286743,99.3634652743606,24.4055074535101,-8.64510551396623,83.6537695156408,-119.399250569314,151.313419066447,70.5849794893157,12.4238442263611,170.983386995939,-235.583886883947,25.2987979096926
"MRPL48",4110.41716779619,2001.16264600554,433.741451403273,11.8805479610465,69.3488403810776,-401.484308554221,-91.7529680626339,90.4533885220038,702.976475475595,-320.645373679623,-236.457083083066,-237.196316380547,-579.010599355529,-281.295874830728,122.058205480382,-176.484668657694,-96.7200121706717,-149.025727817173,467.326675255183,28.5754686670357,-105.051639741753,16.5924926050555,-245.003520810014,-118.012740528869,34.5890842070105,80.5481196004151,-11.994786703585,-284.396656635297,51.4991166300304,-14.6934052219419,53.8943238335309,-258.64151301506,212.991321821029,84.0528240404185,-178.511168258775,-71.3953288801309,156.012110121516,-220.356272522948,-28.402272641379,108.000622969351,-138.468183574503,-270.205583645433,-183.901427506817,224.713157284373,-82.2134258959257,-11.6830179365871,222.409109250895,-130.574690552059,526.338084840464,-147.0404478203,125.103751912569,-94.334980978044
"TMEM126B",3556.67641723915,1578.68999635465,333.430185332411,292.155251599706,29.6248796457228,-92.9979496651095,-122.330645165986,-523.492638319878,161.822521795871,-21.3927468408208,233.164489111411,255.770194316773,-262.054097024193,124.425036339882,-88.3137876758999,-500.062601022862,470.553505125835,-210.720548453541,-142.463442113748,-355.43636146287,27.1089060202837,-13.9832736795687,-73.3777756670682,-323.130212785291,-249.830043140755,97.3835817228592,-98.4160412764448,2.18923126859656,-379.419466608418,113.4069872307,184.763688841293,91.1916935165519,352.154280307953,51.9463649956365,-11.3944455640696,13.0309998835964,-95.978437064284,-84.2590589125959,36.7535658116264,74.0235901188102,-113.419314619999,-72.4066651102888,-124.865117300016,-64.3016198604751,-41.9733880880142,100.519578088884,344.629670156246,-20.8072504725243,69.940390243749,40.2237665003191,170.119995649067,105.130271997145
